job_id,job_title,salary_usd,employment_type,company_location,is_remote,employee_location,job_skills,degree_required,posting_date,company_name,has_target,salary_tier,degree_flag
6227,Data Analyst,194251,FL,United States,True,Netherlands,"['Hadoop', 'Python', 'GCP']",PhD,2024-02-25,Predictive Systems,True,High,degree required
6242,Data Analyst,124458,CT,Norway,True,Norway,"['Spark', 'R', 'PyTorch', 'Azure', 'NLP']",Master,2024-09-19,Machine Intelligence Group,False,High,degree required
6280,Data Analyst,144165,PT,South Korea,True,South Korea,"['Spark', 'Azure', 'Linux', 'Kubernetes']",Master,2025-01-04,DeepTech Ventures,False,High,degree required
6290,Data Analyst,34670,CT,India,False,India,"['NLP', 'Kubernetes', 'PyTorch', 'Mathematics']",PhD,2025-04-15,TechCorp Inc,False,Low,degree required
6335,Data Analyst,87777,PT,Germany,True,Germany,"['Python', 'R', 'NLP']",Bachelor,2024-09-25,TechCorp Inc,True,Mid,degree required
6350,Data Analyst,65245,CT,Australia,True,Australia,"['MLOps', 'Kubernetes', 'Azure', 'Computer Vision']",Associate,2024-09-15,Smart Analytics,False,Mid,degree required
6352,Data Analyst,108002,PT,France,True,France,"['Kubernetes', 'GCP', 'R']",Master,2025-04-02,Cognitive Computing,False,High,degree required
6359,Data Analyst,131714,FT,Singapore,False,Singapore,"['Java', 'Git', 'PyTorch']",PhD,2024-04-14,Cloud AI Solutions,False,High,degree required
6445,Data Analyst,250699,CT,United Kingdom,True,South Korea,"['Python', 'R', 'MLOps', 'Git']",PhD,2024-06-16,Predictive Systems,True,High,degree required
6446,Data Analyst,49082,CT,Austria,True,Austria,"['Linux', 'SQL', 'Python', 'Hadoop']",Associate,2024-05-10,Future Systems,True,Low,degree required
6476,Data Analyst,71961,FL,Finland,False,Canada,"['Docker', 'Kubernetes', 'Linux']",Master,2024-10-06,Cognitive Computing,False,Mid,degree required
6526,Data Analyst,97667,FL,Sweden,True,Ireland,"['Data Visualization', 'MLOps', 'Docker', 'Deep Learning']",Associate,2025-03-13,Smart Analytics,False,Mid,degree required
6553,Data Analyst,104409,FT,Austria,True,Austria,"['Hadoop', 'Kubernetes', 'Mathematics', 'TensorFlow', 'Java']",PhD,2025-01-10,Cloud AI Solutions,False,High,degree required
6587,Data Analyst,161600,CT,Norway,False,Finland,"['Python', 'Scala', 'Deep Learning']",PhD,2024-06-19,Digital Transformation LLC,True,High,degree required
6588,Data Analyst,109381,PT,Israel,True,Israel,"['NLP', 'GCP', 'Docker', 'MLOps']",Associate,2024-12-12,DataVision Ltd,False,High,degree required
6606,Data Analyst,73542,PT,Austria,True,Austria,"['Tableau', 'Mathematics', 'Kubernetes', 'Data Visualization']",Master,2025-02-24,DataVision Ltd,True,Mid,degree required
6607,Data Analyst,185460,PT,Norway,True,Norway,"['Computer Vision', 'Hadoop', 'MLOps', 'Docker']",Master,2024-09-20,TechCorp Inc,False,High,degree required
6618,Data Analyst,77350,CT,Finland,True,Finland,"['Git', 'Kubernetes', 'Data Visualization', 'R', 'Tableau']",Associate,2025-04-09,Future Systems,True,Mid,degree required
6633,Data Analyst,185271,FL,Denmark,True,Denmark,"['PyTorch', 'SQL', 'Deep Learning']",Bachelor,2024-03-09,AI Innovations,True,High,degree required
6672,Data Analyst,62969,FL,Netherlands,True,Netherlands,"['TensorFlow', 'Java', 'SQL', 'Linux']",PhD,2024-09-21,Algorithmic Solutions,True,Mid,degree required
6685,Data Analyst,76935,FL,United States,True,Japan,"['GCP', 'Spark', 'Deep Learning', 'TensorFlow', 'Statistics']",Bachelor,2024-03-06,Digital Transformation LLC,False,Mid,degree required
6728,Data Analyst,122064,PT,Austria,True,Austria,"['Deep Learning', 'Scala', 'Statistics', 'Docker']",PhD,2024-12-01,Machine Intelligence Group,False,High,degree required
6824,Data Analyst,55725,PT,Germany,True,Germany,"['Docker', 'Computer Vision', 'R']",Master,2024-07-01,Predictive Systems,False,Mid,degree required
6852,Data Analyst,113254,CT,China,True,China,"['SQL', 'Spark', 'GCP', 'Git', 'Scala']",Bachelor,2024-01-31,TechCorp Inc,True,High,degree required
6890,Data Analyst,113053,CT,Switzerland,False,Switzerland,"['Git', 'PyTorch', 'Tableau', 'TensorFlow', 'Java']",Associate,2024-05-14,Neural Networks Co,True,High,degree required
6944,Data Analyst,91384,PT,China,False,China,"['Data Visualization', 'TensorFlow', 'Kubernetes', 'Hadoop', 'Azure']",Bachelor,2024-01-28,AI Innovations,False,Mid,degree required
6971,Data Analyst,59594,FT,Japan,True,South Korea,"['Kubernetes', 'GCP', 'NLP', 'Computer Vision']",Associate,2024-07-14,Cognitive Computing,False,Mid,degree required
6979,Data Analyst,84655,FL,Australia,False,Israel,"['Java', 'Git', 'R', 'Computer Vision', 'SQL']",Bachelor,2024-03-24,Neural Networks Co,True,Mid,degree required
6988,Data Analyst,131397,CT,China,False,China,"['Deep Learning', 'Java', 'GCP', 'Kubernetes', 'Spark']",Associate,2024-08-04,Predictive Systems,False,High,degree required
7002,Data Analyst,39623,FL,Ireland,False,France,"['Linux', 'Java', 'Scala', 'GCP', 'Spark']",PhD,2024-03-09,Smart Analytics,False,Low,degree required
7060,Data Analyst,127606,PT,Sweden,True,Sweden,"['Computer Vision', 'Python', 'Linux', 'TensorFlow', 'Tableau']",Associate,2024-09-23,Cognitive Computing,True,High,degree required
7070,Data Analyst,98982,CT,Netherlands,True,India,"['TensorFlow', 'Python', 'AWS', 'Linux', 'Tableau']",Bachelor,2025-02-15,TechCorp Inc,True,Mid,degree required
7071,Data Analyst,305527,PT,Switzerland,True,Austria,"['R', 'Kubernetes', 'Git', 'Deep Learning']",Master,2024-11-20,Smart Analytics,False,High,degree required
7076,Data Analyst,200226,PT,Canada,False,Canada,"['Kubernetes', 'Statistics', 'R', 'Python']",Associate,2025-04-05,Machine Intelligence Group,True,High,degree required
7094,Data Analyst,210317,FT,Denmark,False,Denmark,"['SQL', 'MLOps', 'PyTorch', 'Hadoop', 'TensorFlow']",PhD,2024-05-05,Machine Intelligence Group,True,High,degree required
7098,Data Analyst,107496,PT,United Kingdom,False,United Kingdom,"['Deep Learning', 'Git', 'Docker']",Associate,2024-01-30,Machine Intelligence Group,False,High,degree required
7115,Data Analyst,84398,FT,Switzerland,False,Switzerland,"['Java', 'Hadoop', 'MLOps', 'R']",Bachelor,2024-02-09,Predictive Systems,False,Mid,degree required
7117,Data Analyst,158378,FT,Norway,True,Norway,"['GCP', 'Kubernetes', 'Azure', 'TensorFlow']",Master,2024-08-30,Autonomous Tech,False,High,degree required
7153,Data Analyst,76784,CT,Finland,True,Finland,"['Java', 'R', 'SQL']",Associate,2024-02-04,Digital Transformation LLC,True,Mid,degree required
7208,Data Analyst,120715,CT,Australia,False,Switzerland,"['Kubernetes', 'PyTorch', 'Computer Vision']",PhD,2024-06-29,Neural Networks Co,False,High,degree required
7211,Data Analyst,154228,FL,Denmark,True,Denmark,"['Git', 'Python', 'TensorFlow']",Master,2024-03-13,TechCorp Inc,True,High,degree required
7212,Data Analyst,200731,FT,Switzerland,False,Switzerland,"['GCP', 'SQL', 'MLOps', 'Mathematics', 'R']",Bachelor,2024-01-25,DataVision Ltd,True,High,degree required
7229,Data Analyst,54451,PT,Japan,False,Japan,"['R', 'Docker', 'Statistics']",Master,2024-01-26,TechCorp Inc,False,Mid,degree required
7248,Data Analyst,202533,FT,United Kingdom,False,United Kingdom,"['GCP', 'SQL', 'Mathematics']",Master,2024-06-16,Cloud AI Solutions,True,High,degree required
7266,Data Analyst,70838,FL,France,True,France,"['Azure', 'Computer Vision', 'SQL']",Master,2024-10-27,AI Innovations,True,Mid,degree required
7294,Data Analyst,172069,CT,Finland,True,Finland,"['Git', 'Kubernetes', 'PyTorch', 'Java', 'Linux']",Bachelor,2024-08-20,DeepTech Ventures,False,High,degree required
7305,Data Analyst,67967,FT,Sweden,True,United Kingdom,"['Hadoop', 'Kubernetes', 'Data Visualization']",Master,2024-09-06,Predictive Systems,False,Mid,degree required
7410,Data Analyst,176235,FT,South Korea,True,France,"['Scala', 'Computer Vision', 'Linux']",PhD,2024-05-04,Predictive Systems,False,High,degree required
7412,Data Analyst,101466,FL,Finland,False,Finland,"['Kubernetes', 'Linux', 'R', 'Azure']",Master,2024-01-02,AI Innovations,False,High,degree required
7413,Data Analyst,113856,FL,Netherlands,True,Netherlands,"['Docker', 'MLOps', 'Python', 'GCP']",Associate,2025-02-17,Algorithmic Solutions,True,High,degree required
7428,Data Analyst,44718,PT,India,False,Denmark,"['NLP', 'Docker', 'Kubernetes', 'MLOps']",PhD,2024-02-04,Advanced Robotics,False,Low,degree required
7441,Data Analyst,96090,PT,Finland,True,Netherlands,"['Statistics', 'TensorFlow', 'R', 'Scala']",PhD,2024-08-30,Smart Analytics,False,Mid,degree required
7444,Data Analyst,134669,PT,Netherlands,True,Netherlands,"['Kubernetes', 'PyTorch', 'AWS', 'Statistics', 'Scala']",Associate,2025-04-17,Machine Intelligence Group,False,High,degree required
7456,Data Analyst,156380,FL,Japan,True,Japan,"['Azure', 'Linux', 'Scala']",PhD,2024-10-22,Neural Networks Co,False,High,degree required
7457,Data Analyst,178054,PT,United States,False,United States,"['Kubernetes', 'AWS', 'Deep Learning']",Master,2024-10-09,Future Systems,False,High,degree required
7492,Data Analyst,289303,FL,Denmark,True,Denmark,"['Azure', 'Java', 'PyTorch', 'SQL']",PhD,2024-12-05,TechCorp Inc,True,High,degree required
7526,Data Analyst,105735,FT,Germany,False,Canada,"['Data Visualization', 'Spark', 'Kubernetes', 'Tableau']",Master,2024-06-24,Algorithmic Solutions,True,High,degree required
7573,Data Analyst,98269,PT,Denmark,False,Sweden,"['Hadoop', 'Python', 'TensorFlow']",PhD,2024-11-07,Algorithmic Solutions,True,Mid,degree required
7592,Data Analyst,63064,FL,Germany,True,Germany,"['Azure', 'Deep Learning', 'Java', 'Statistics', 'SQL']",Bachelor,2025-04-28,Advanced Robotics,True,Mid,degree required
7600,Data Analyst,57310,FL,India,False,Canada,"['GCP', 'Java', 'Scala']",Associate,2024-06-12,AI Innovations,False,Mid,degree required
7615,Data Analyst,46801,FL,Ireland,False,Ireland,"['Python', 'TensorFlow', 'PyTorch', 'Hadoop']",Associate,2024-03-06,Smart Analytics,True,Low,degree required
7628,Data Analyst,105534,FL,United States,False,United States,"['Azure', 'Statistics', 'TensorFlow']",Bachelor,2024-01-06,Cloud AI Solutions,False,High,degree required
7634,Data Analyst,85441,CT,Israel,True,Netherlands,"['Azure', 'Linux', 'Mathematics', 'AWS']",PhD,2025-04-25,Machine Intelligence Group,False,Mid,degree required
7684,Data Analyst,127997,PT,South Korea,False,South Korea,"['Docker', 'Hadoop', 'Linux', 'Azure']",Associate,2024-09-16,DeepTech Ventures,False,High,degree required
7710,Data Analyst,80286,PT,Finland,True,China,"['Kubernetes', 'SQL', 'AWS', 'Linux']",Master,2024-02-15,Future Systems,True,Mid,degree required
7753,Data Analyst,188300,CT,United States,False,United States,"['Kubernetes', 'Linux', 'SQL', 'Computer Vision']",PhD,2024-05-22,Quantum Computing Inc,True,High,degree required
7784,Data Analyst,73834,PT,Sweden,False,Sweden,"['PyTorch', 'Git', 'GCP']",PhD,2025-04-02,Future Systems,False,Mid,degree required
7885,Data Analyst,91469,CT,United States,False,United States,"['Azure', 'MLOps', 'Python', 'Computer Vision']",PhD,2024-06-20,Cloud AI Solutions,True,Mid,degree required
7910,Data Analyst,186956,FL,Australia,True,Australia,"['PyTorch', 'TensorFlow', 'MLOps', 'GCP']",Associate,2024-02-15,Predictive Systems,False,High,degree required
7937,Data Analyst,72171,CT,Australia,True,Australia,"['PyTorch', 'TensorFlow', 'Computer Vision', 'Data Visualization', 'GCP']",Associate,2024-08-17,DataVision Ltd,False,Mid,degree required
7956,Data Analyst,37541,FT,Finland,False,Finland,"['TensorFlow', 'SQL', 'R', 'Spark']",Bachelor,2025-03-31,Autonomous Tech,True,Low,degree required
7957,Data Analyst,73964,FT,Singapore,False,Singapore,"['Kubernetes', 'Hadoop', 'Statistics', 'Deep Learning', 'SQL']",Bachelor,2024-12-15,Cognitive Computing,True,Mid,degree required
7973,Data Analyst,79987,FT,India,True,Israel,"['Java', 'Hadoop', 'Statistics', 'Kubernetes']",Associate,2024-03-26,DeepTech Ventures,False,Mid,degree required
8006,Data Analyst,75689,PT,Singapore,True,Switzerland,"['Statistics', 'Docker', 'Deep Learning', 'Python']",Master,2024-09-04,Advanced Robotics,True,Mid,degree required
8015,Data Analyst,67801,PT,Switzerland,False,Switzerland,"['AWS', 'PyTorch', 'SQL']",Master,2024-09-22,Advanced Robotics,True,Mid,degree required
8018,Data Analyst,41060,CT,Ireland,False,Ireland,"['AWS', 'Statistics', 'SQL', 'MLOps', 'Tableau']",Bachelor,2024-09-27,Predictive Systems,True,Low,degree required
8040,Data Analyst,89402,PT,Canada,True,Sweden,"['Hadoop', 'Kubernetes', 'Scala']",Master,2024-01-03,AI Innovations,False,Mid,degree required
8057,Data Analyst,77969,PT,Austria,True,Austria,"['Java', 'Deep Learning', 'Statistics', 'Python']",Master,2024-01-16,DataVision Ltd,True,Mid,degree required
8083,Data Analyst,134990,FL,Sweden,True,Sweden,"['Hadoop', 'Python', 'Azure', 'TensorFlow', 'NLP']",Bachelor,2024-02-14,Predictive Systems,True,High,degree required
8107,Data Analyst,100929,PT,Israel,False,France,"['Kubernetes', 'R', 'Computer Vision', 'Docker']",Master,2024-11-30,Cloud AI Solutions,False,High,degree required
8115,Data Analyst,82435,CT,Norway,True,Norway,"['PyTorch', 'GCP', 'TensorFlow', 'Deep Learning', 'Data Visualization']",Bachelor,2025-04-03,Machine Intelligence Group,False,Mid,degree required
8129,Data Analyst,74923,FL,South Korea,False,South Korea,"['PyTorch', 'Linux', 'Mathematics']",Master,2024-07-05,DeepTech Ventures,False,Mid,degree required
8150,Data Analyst,49564,FT,Finland,False,Finland,"['PyTorch', 'SQL', 'Kubernetes']",PhD,2024-09-22,Cloud AI Solutions,True,Low,degree required
8155,Data Analyst,38334,PT,India,False,India,"['Git', 'Python', 'NLP', 'Linux', 'Computer Vision']",Master,2024-01-31,DataVision Ltd,True,Low,degree required
8220,Data Analyst,130430,PT,Japan,True,Netherlands,"['Computer Vision', 'Python', 'GCP', 'Java', 'PyTorch']",PhD,2024-03-27,Neural Networks Co,True,High,degree required
8227,Data Analyst,89656,PT,Israel,True,Israel,"['Git', 'Python', 'AWS', 'MLOps']",Master,2024-10-25,Algorithmic Solutions,True,Mid,degree required
8240,Data Analyst,115717,FL,Norway,True,Norway,"['Git', 'Python', 'Computer Vision', 'GCP', 'MLOps']",Master,2024-07-12,Algorithmic Solutions,True,High,degree required
8266,Data Analyst,164201,CT,Norway,True,Norway,"['Data Visualization', 'Spark', 'AWS', 'Deep Learning', 'SQL']",PhD,2025-02-10,Cloud AI Solutions,True,High,degree required
8293,Data Analyst,130199,CT,Ireland,True,Ireland,"['Azure', 'Tableau', 'TensorFlow', 'Deep Learning']",Bachelor,2025-01-15,TechCorp Inc,True,High,degree required
8295,Data Analyst,128810,FT,South Korea,True,United Kingdom,"['R', 'SQL', 'NLP']",Master,2024-08-06,Quantum Computing Inc,True,High,degree required
8301,Data Analyst,87786,CT,South Korea,True,South Korea,"['SQL', 'AWS', 'TensorFlow', 'Azure', 'GCP']",PhD,2024-04-11,Advanced Robotics,True,Mid,degree required
8304,Data Analyst,47052,CT,Australia,False,Australia,"['PyTorch', 'Mathematics', 'Deep Learning', 'Git']",PhD,2024-12-20,Quantum Computing Inc,False,Low,degree required
8311,Data Analyst,60382,PT,Israel,True,Israel,"['Linux', 'GCP', 'Git', 'Java', 'Python']",PhD,2025-01-24,Advanced Robotics,True,Mid,degree required
8378,Data Analyst,89277,CT,Canada,False,Canada,"['Azure', 'Python', 'R', 'Computer Vision']",Master,2024-01-20,Cloud AI Solutions,True,Mid,degree required
8409,Data Analyst,98255,CT,Finland,False,Finland,"['SQL', 'MLOps', 'Docker', 'PyTorch', 'Statistics']",PhD,2025-03-17,Predictive Systems,True,Mid,degree required
8411,Data Analyst,46924,FT,India,True,India,"['Deep Learning', 'Computer Vision', 'Tableau']",Bachelor,2024-08-28,Neural Networks Co,True,Low,degree required
8428,Data Analyst,68584,CT,United Kingdom,False,Finland,"['Docker', 'NLP', 'R']",Associate,2024-07-31,Digital Transformation LLC,False,Mid,degree required
8431,Data Analyst,193345,FL,India,True,India,"['TensorFlow', 'Mathematics', 'Azure', 'AWS', 'Python']",Bachelor,2024-06-23,Autonomous Tech,True,High,degree required
8490,Data Analyst,161148,FL,Germany,True,Germany,"['Azure', 'PyTorch', 'Linux']",Bachelor,2025-01-05,Algorithmic Solutions,False,High,degree required
8518,Data Analyst,157507,PT,Singapore,True,Singapore,"['Scala', 'Data Visualization', 'Docker', 'Azure', 'Deep Learning']",PhD,2024-09-28,TechCorp Inc,False,High,degree required
8567,Data Analyst,103580,PT,Norway,False,Norway,"['R', 'Docker', 'Computer Vision']",Master,2024-09-27,TechCorp Inc,False,High,degree required
8609,Data Analyst,140985,FT,Austria,True,Austria,"['Scala', 'Python', 'MLOps']",Master,2024-08-20,Machine Intelligence Group,True,High,degree required
8611,Data Analyst,47646,FL,Austria,True,Austria,"['Scala', 'AWS', 'Linux', 'Hadoop', 'Git']",Bachelor,2025-04-23,Machine Intelligence Group,False,Low,degree required
8612,Data Analyst,61672,FL,India,True,India,"['Spark', 'SQL', 'R', 'Java', 'NLP']",Bachelor,2024-07-17,Algorithmic Solutions,True,Mid,degree required
8642,Data Analyst,88503,PT,United States,True,United States,"['SQL', 'Statistics', 'Deep Learning', 'PyTorch', 'Azure']",Bachelor,2025-04-25,Advanced Robotics,True,Mid,degree required
8666,Data Analyst,155489,FL,Denmark,True,Denmark,"['Data Visualization', 'MLOps', 'AWS', 'R']",Bachelor,2024-07-09,Quantum Computing Inc,False,High,degree required
8671,Data Analyst,55461,FL,India,True,Denmark,"['MLOps', 'Statistics', 'Git']",Master,2024-02-17,Quantum Computing Inc,False,Mid,degree required
8725,Data Analyst,189575,FT,Australia,False,Australia,"['AWS', 'Data Visualization', 'Deep Learning']",Master,2024-04-30,Cognitive Computing,False,High,degree required
8741,Data Analyst,116589,CT,Denmark,True,Australia,"['Spark', 'GCP', 'Tableau', 'NLP', 'Scala']",Master,2024-08-31,Cloud AI Solutions,True,High,degree required
8756,Data Analyst,84425,PT,Netherlands,True,Netherlands,"['GCP', 'Git', 'Data Visualization', 'Linux']",Associate,2024-09-06,Advanced Robotics,False,Mid,degree required
8828,Data Analyst,32666,FL,South Korea,False,South Korea,"['Python', 'TensorFlow', 'Azure', 'AWS', 'MLOps']",Bachelor,2025-01-04,Future Systems,True,Low,degree required
8878,Data Analyst,235903,PT,United Kingdom,True,United Kingdom,"['Kubernetes', 'Mathematics', 'Spark', 'Deep Learning']",PhD,2024-04-29,Smart Analytics,False,High,degree required
8886,Data Analyst,102836,FL,South Korea,False,Denmark,"['MLOps', 'Azure', 'SQL', 'Tableau', 'Mathematics']",PhD,2025-04-19,Predictive Systems,True,High,degree required
8914,Data Analyst,65948,FT,South Korea,False,South Korea,"['Python', 'SQL', 'Data Visualization', 'TensorFlow']",Bachelor,2024-02-02,Algorithmic Solutions,True,Mid,degree required
8931,Data Analyst,213611,FL,Switzerland,False,Switzerland,"['PyTorch', 'TensorFlow', 'Linux', 'Statistics']",PhD,2024-09-09,DeepTech Ventures,False,High,degree required
8993,Data Analyst,134247,CT,Singapore,True,Singapore,"['Docker', 'Git', 'MLOps']",PhD,2025-02-15,Cognitive Computing,False,High,degree required
9008,Data Analyst,177183,FL,Denmark,False,Denmark,"['Linux', 'Scala', 'Docker', 'AWS']",Associate,2024-03-15,Autonomous Tech,False,High,degree required
9035,Data Analyst,118123,PT,United States,True,United States,"['Linux', 'R', 'Computer Vision', 'Hadoop', 'Mathematics']",Master,2024-11-18,Cloud AI Solutions,False,High,degree required
9077,Data Analyst,41812,CT,Israel,True,Israel,"['PyTorch', 'Python', 'Git']",Bachelor,2024-09-04,Predictive Systems,True,Low,degree required
9081,Data Analyst,90728,FL,Norway,True,Israel,"['Tableau', 'SQL', 'Linux', 'Computer Vision', 'AWS']",PhD,2024-10-11,Future Systems,True,Mid,degree required
9130,Data Analyst,64346,FL,China,False,China,"['Linux', 'TensorFlow', 'Python']",Associate,2024-05-16,Smart Analytics,True,Mid,degree required
9145,Data Analyst,154360,CT,United Kingdom,True,Singapore,"['Data Visualization', 'Hadoop', 'GCP', 'Computer Vision', 'Linux']",PhD,2024-10-22,Quantum Computing Inc,False,High,degree required
9170,Data Analyst,77161,FT,Israel,False,Germany,"['Docker', 'Deep Learning', 'Linux', 'Computer Vision']",Associate,2024-02-21,Cloud AI Solutions,False,Mid,degree required
9183,Data Analyst,77785,FT,United States,True,United States,"['Linux', 'SQL', 'Tableau']",Bachelor,2024-02-24,Predictive Systems,True,Mid,degree required
9189,Data Analyst,57920,CT,India,True,India,"['Linux', 'AWS', 'NLP', 'R', 'GCP']",Associate,2024-04-18,Neural Networks Co,False,Mid,degree required
9195,Data Analyst,130903,FT,Finland,True,Austria,"['Java', 'Scala', 'Mathematics', 'Python']",Bachelor,2024-09-30,Cognitive Computing,True,High,degree required
9223,Data Analyst,101699,PT,China,True,China,"['GCP', 'Git', 'Spark', 'SQL']",Master,2025-02-04,Cloud AI Solutions,True,High,degree required
9224,Data Analyst,183404,FT,India,True,Switzerland,"['SQL', 'GCP', 'Azure', 'PyTorch']",Bachelor,2024-08-26,Quantum Computing Inc,True,High,degree required
9231,Data Analyst,36986,CT,China,False,China,"['Data Visualization', 'Java', 'Tableau', 'TensorFlow', 'Docker']",Master,2025-01-23,AI Innovations,True,Low,degree required
9253,Data Analyst,51148,FL,France,True,France,"['Python', 'Spark', 'NLP']",Bachelor,2025-02-28,Digital Transformation LLC,True,Mid,degree required
9287,Data Analyst,166659,FT,United States,True,United States,"['Linux', 'AWS', 'Deep Learning', 'Python']",Associate,2024-04-15,Digital Transformation LLC,True,High,degree required
9317,Data Analyst,63046,CT,Ireland,False,Ireland,"['TensorFlow', 'Tableau', 'Kubernetes', 'Linux']",PhD,2025-03-05,Future Systems,True,Mid,degree required
9318,Data Analyst,79192,PT,Japan,False,Switzerland,"['Java', 'Deep Learning', 'NLP', 'Scala', 'Computer Vision']",Master,2025-03-18,Machine Intelligence Group,False,Mid,degree required
9333,Data Analyst,124064,FL,Germany,True,Germany,"['Scala', 'Git', 'Java', 'Spark']",Associate,2024-09-08,Digital Transformation LLC,False,High,degree required
9349,Data Analyst,57999,CT,Singapore,False,Singapore,"['Data Visualization', 'Java', 'TensorFlow', 'Computer Vision']",Associate,2024-09-16,DataVision Ltd,False,Mid,degree required
9386,Data Analyst,106690,PT,Singapore,True,Singapore,"['Java', 'AWS', 'R', 'Computer Vision', 'Azure']",Bachelor,2025-01-07,Cognitive Computing,False,High,degree required
9392,Data Analyst,122006,PT,Denmark,True,Denmark,"['MLOps', 'Tableau', 'Azure', 'PyTorch', 'Data Visualization']",PhD,2024-12-18,DeepTech Ventures,True,High,degree required
9413,Data Analyst,92806,CT,France,True,France,"['NLP', 'Python', 'Deep Learning', 'Java']",PhD,2025-01-18,Predictive Systems,True,Mid,degree required
9415,Data Analyst,76951,FL,United Kingdom,False,United Kingdom,"['Scala', 'Computer Vision', 'MLOps', 'Kubernetes', 'Git']",Master,2025-03-27,Neural Networks Co,False,Mid,degree required
9425,Data Analyst,86493,FT,Japan,False,Japan,"['Hadoop', 'R', 'Scala', 'Java', 'NLP']",PhD,2024-07-05,Quantum Computing Inc,False,Mid,degree required
9459,Data Analyst,94045,PT,Singapore,True,Singapore,"['TensorFlow', 'Linux', 'Docker']",Master,2024-06-19,DataVision Ltd,False,Mid,degree required
9479,Data Analyst,51131,FL,Finland,False,Australia,"['Kubernetes', 'Hadoop', 'Git', 'Azure', 'Linux']",PhD,2024-05-02,DeepTech Ventures,False,Mid,degree required
9489,Data Analyst,214788,PT,Netherlands,True,Netherlands,"['Docker', 'Azure', 'MLOps', 'Tableau', 'TensorFlow']",Associate,2024-10-13,Algorithmic Solutions,True,High,degree required
9505,Data Analyst,148386,CT,Canada,False,Japan,"['Python', 'AWS', 'Data Visualization']",Associate,2025-03-21,Cloud AI Solutions,True,High,degree required
9521,Data Analyst,69760,FT,India,True,Switzerland,"['Tableau', 'SQL', 'PyTorch', 'NLP']",Associate,2024-05-10,Cloud AI Solutions,True,Mid,degree required
9523,Data Analyst,89120,PT,United States,False,United States,"['NLP', 'SQL', 'MLOps', 'Data Visualization']",PhD,2024-12-16,Neural Networks Co,True,Mid,degree required
9531,Data Analyst,66601,FL,Finland,False,Finland,"['R', 'Spark', 'MLOps', 'Computer Vision']",Master,2024-03-22,Neural Networks Co,False,Mid,degree required
9538,Data Analyst,101088,CT,Australia,False,Australia,"['Python', 'Scala', 'Azure']",PhD,2024-09-26,Quantum Computing Inc,True,High,degree required
9555,Data Analyst,112018,PT,Switzerland,True,Germany,"['Python', 'SQL', 'R', 'MLOps', 'TensorFlow']",Master,2024-03-11,TechCorp Inc,True,High,degree required
9568,Data Analyst,105958,FL,Denmark,False,Denmark,"['Python', 'Tableau', 'Azure']",Associate,2025-02-26,Future Systems,True,High,degree required
9604,Data Analyst,133129,FT,Germany,False,Germany,"['Hadoop', 'AWS', 'Computer Vision']",Associate,2025-03-06,Machine Intelligence Group,False,High,degree required
9621,Data Analyst,89856,PT,Israel,True,Israel,"['Hadoop', 'Scala', 'Kubernetes', 'AWS', 'R']",PhD,2024-03-04,Cloud AI Solutions,False,Mid,degree required
9624,Data Analyst,136032,FT,United Kingdom,True,United Kingdom,"['Data Visualization', 'Java', 'R']",Associate,2024-05-12,DeepTech Ventures,False,High,degree required
9642,Data Analyst,176476,PT,Netherlands,True,Netherlands,"['PyTorch', 'AWS', 'Deep Learning', 'Statistics']",PhD,2024-01-09,Neural Networks Co,False,High,degree required
9682,Data Analyst,168958,FT,Norway,True,Norway,"['Java', 'Kubernetes', 'TensorFlow', 'Statistics']",Master,2024-05-17,Machine Intelligence Group,False,High,degree required
9697,Data Analyst,55450,FL,Finland,True,Finland,"['AWS', 'Statistics', 'TensorFlow']",Bachelor,2024-12-26,Algorithmic Solutions,False,Mid,degree required
9704,Data Analyst,142298,CT,Finland,True,Singapore,"['NLP', 'Python', 'TensorFlow']",PhD,2025-03-09,DeepTech Ventures,True,High,degree required
9709,Data Analyst,248406,PT,Sweden,True,Sweden,"['Python', 'Git', 'TensorFlow', 'Java', 'Docker']",Associate,2024-11-29,Neural Networks Co,True,High,degree required
9744,Data Analyst,89628,CT,Israel,True,Israel,"['Git', 'AWS', 'GCP']",Associate,2024-02-29,Predictive Systems,False,Mid,degree required
9765,Data Analyst,156217,PT,Japan,False,Japan,"['Hadoop', 'Kubernetes', 'Java']",Master,2024-09-01,Neural Networks Co,False,High,degree required
9784,Data Analyst,62036,FL,France,True,Austria,"['Linux', 'GCP', 'Tableau', 'Hadoop', 'Docker']",PhD,2024-08-23,Autonomous Tech,True,Mid,degree required
9805,Data Analyst,158629,FL,United States,False,India,"['AWS', 'Java', 'Spark', 'Mathematics', 'Computer Vision']",Master,2024-05-25,AI Innovations,False,High,degree required
9808,Data Analyst,210468,CT,France,False,France,"['Linux', 'Git', 'MLOps', 'Azure']",PhD,2024-06-17,Digital Transformation LLC,False,High,degree required
9818,Data Analyst,148291,FL,Singapore,True,Singapore,"['GCP', 'Scala', 'Kubernetes', 'NLP', 'Computer Vision']",Bachelor,2025-01-06,DeepTech Ventures,False,High,degree required
9832,Data Analyst,82780,FT,Norway,True,Norway,"['PyTorch', 'SQL', 'MLOps', 'Statistics']",Bachelor,2024-12-21,Digital Transformation LLC,True,Mid,degree required
